rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202007058196581,WALRSAL,,,,10:41,,,,,,,false,,,,,10:38,,,
202007058196581,WNCHSTR,10:45,10:46,10:44:30,,10:46,,,false,,,,,,false,10:43,,10:45,,
202007058196581,SHAWFDJ,,,,10:49,,,,,,,false,,,,,10:48,,,
202007058196581,SHAWFD,,,,10:49:30,,,,,,,false,,,,,10:49,,,
202007058196581,ELGH,,,,10:52,,,,,,,false,,,,,10:50,,,
202007058196581,SOTPKWY,10:54,10:55,10:53:30,,10:55,,,false,,,,,,false,10:52,,10:54,,
202007058196581,SWYTHLN,,,,10:56,,,,,,,false,,,,,10:56,,,
202007058196581,STDENYS,,,,10:58,,,,,,,false,,,,,10:58,,,
202007058196581,NTHMJN,,,,10:59,,,,,,,false,,,,,10:59,,,
202007058196581,SOTON,11:02,11:03,11:01:30,,11:03:30,,,false,,,,,,false,11:01,,11:03,,
202007058196581,MBRKCLJ,,,,11:05:30,,,,,11:05,,false,,,,,,,,
202007058196581,REDBDGE,,,,11:07,,,,,,,false,,,,,11:06,,,
202007058196581,TOTTON,,,,11:07:30,,,,,,,false,,,,,11:07,,,
202007058196581,LYNDHRD,,,,11:10,,,,,,,false,,,,,11:10,,,
202007058196581,BLIEURD,,,,11:12,,,,,,,false,,,,,11:12,,,
202007058196581,BKNHRST,11:17,11:18,11:16:30,,11:18,,,false,,,,,,false,11:16,,11:17,,
202007058196581,SWAY,,,,11:20,,,,,,,false,,,,,11:21,,,
202007058196581,NMILTON,11:24,11:25,11:24,,11:25,,,false,,,,,,false,11:23,,11:25,,
202007058196581,HINTONA,,,,11:27,,,,,,,false,,,,,11:27,,,
202007058196581,CHRISTC,,,,11:30,,,,,,,false,,,,,11:30,,,
202007058196581,BOMO,11:35,11:39,11:34:30,,11:39,,,false,,,,,,false,11:34,,11:40,,
202007058196581,BRANKSM,11:44,11:44,11:43:30,,11:44,,,false,,,,,,false,11:45,,11:46,,
202007058196581,PSTONE,11:47,11:47,11:46:30,,11:47,,,false,,,,,,false,11:48,,11:49,,
202007058196581,POOLE,11:50,11:51,11:50,,11:51:30,,,false,,,,,,false,11:52,,11:54,,
202007058196581,HMWTHY,11:56,11:56,11:55:30,,11:56:30,,,false,,,,,,false,11:57,,11:59,,
202007058196581,HOLTONH,,,,11:59,,,,,,,false,,,,,12:02,,,
202007058196581,WARHAM,12:02,12:03,12:02,,12:03:30,,,false,,,,,,false,12:04,,12:05,,
202007058196581,WOOL,12:09,12:10,12:09,,12:10,,,false,,,,,,false,12:10,,12:11,,
202007058196581,MORETON,12:16,12:16,12:15:30,,12:16:30,,,false,,,,,,false,12:15,,12:16,,
202007058196581,DRCHS,12:23,12:24,12:23,,12:24:30,,,false,,,,,,false,12:23,,12:25,,
202007058196581,DRCHJN,,,,12:25:30,,,,,12:26,,false,,,,,,,,
202007058196581,UPWEY,12:31,12:31,12:30:30,,12:31,,,false,,,,,,false,12:32,,12:33,,
202007058196581,WEYMTH,12:35,,12:35,,,,,false,,,,,,,12:35,,,,
202007058196582,WATRLMN,,10:36,,,10:36,,,,,,,,,false,,,10:36,,
202007058196582,VAUXHLM,,,,10:38,,,,,,,false,,,,,10:40,,,
202007058196582,NINELMJ,,,,10:40,,,,,,,false,,,,,10:41,,,
202007058196582,QTRDBAT,,,,10:41:30,,,,,,,false,,,,,10:43,,,
202007058196582,CLPHMJM,,10:46,10:45,,10:46,,,false,,,,,,false,10:47,,10:48,,
202007058196582,ERLFLD,,,,10:48,,,,,10:49,,false,,,,,,,,
202007058196582,WDON,,,,10:52,,,,,,,false,,,,,10:52,,,
202007058196582,NEWMLDN,,,,10:55,,,,,,,false,,,,,10:55,,,
202007058196582,RAYNSPK,,,,10:53,,,,,10:55,,false,,,,,,,,
202007058196582,SURBITN,,,,10:57,,,,,,,false,,,,,10:56,,,
202007058196582,BRLANDS,,,,10:56,,,,,,,false,,,,,10:56,,,
202007058196582,HCRTJN,,,,10:58,,,,,,,false,,,,,10:57,,,
202007058196582,ESHER,,,,10:58:30,,,,,,,false,,,,,10:58,,,
202007058196582,HERSHAM,,,,10:59,,,,,,,false,,,,,10:59,,,
202007058196582,WONT,,,,11:00,,,,,,,false,,,,,11:00,,,
202007058196582,WEYBDGE,,,,11:02,,,,,,,false,,,,,11:01,,,
202007058196582,BYFLANH,,,,11:03,,,,,11:02,,false,,,,,,,,
202007058196582,WBYFLET,,,,11:04,,,,,,,false,,,,,11:02,,,
202007058196582,WOKING,11:07,11:08,11:06:30,,11:08:30,,,false,,,,,,false,11:06,,11:07,,
202007058196582,WOKINGJ,,,,11:09:30,,,,,,,false,,,,,11:08,,,
202007058196582,FRBRMN,,,,11:15:30,,,,,,,false,,,,,11:14,,,
202007058196582,FLEET,,,,11:17,,,,,,,false,,,,,11:17,,,
202007058196582,WNCFILD,,,,11:20,,,,,,,false,,,,,11:18,,,
202007058196582,HOOK,,,,11:21,,,,,,,false,,,,,11:20,,,
202007058196582,BSNGSTK,11:26,11:28,11:26,,11:28,,,false,,,,,,false,11:26,,11:27,,
202007058196582,WRTINGJ,,,,11:31:30,,,,,,,false,,,,,11:30,,,
202007058196582,MCHLDVR,,,,11:37,,,,,,,false,,,,,11:36,,,
202007058196582,WALRSAL,,,,11:39:30,,,,,,,false,,,,,11:37,,,
202007058196582,WNCHSTR,11:43,11:44,11:43,,11:44:30,,,false,,,,,,false,11:41,,11:43,,
202007058196582,SHAWFDJ,,,,11:47:30,,,,,,,false,,,,,11:46,,,
202007058196582,SHAWFD,,,,11:48,,,,,,,false,,,,,11:47,,,
202007058196582,ELGH,,,,11:50:30,,,,,,,false,,,,,11:49,,,
202007058196582,SOTPKWY,11:52,11:53,11:52,,11:53:30,,,false,,,,,,false,11:50,,11:52,,
202007058196582,SWYTHLN,,,,11:54,,,,,,,false,,,,,11:53,,,
202007058196582,STDENYS,,,,11:56:30,,,,,,,false,,,,,11:56,,,
202007058196582,NTHMJN,,,,11:57:30,,,,,,,false,,,,,11:56,,,
202007058196582,SOTON,12:00,12:03,12:00,,12:03,,,false,,,,,,false,11:59,,12:02,,
202007058196582,MBRKCLJ,,,,12:05,,,,,12:04,,false,,,,,,,,
202007058196582,REDBDGE,,,,12:06:30,,,,,,,false,,,,,12:05,,,
202007058196582,TOTTON,,,,12:07,,,,,,,false,,,,,12:07,,,
202007058196582,LYNDHRD,,,,12:09,,,,,,,false,,,,,12:10,,,
202007058196582,BLIEURD,,,,12:11,,,,,,,false,,,,,12:12,,,
202007058196582,BKNHRST,12:16,12:17,12:16,,12:17:30,,,false,,,,,,false,12:17,,12:18,,
202007058196582,SWAY,,,,12:20,,,,,,,false,,,,,12:22,,,
202007058196582,NMILTON,12:24,12:24,12:23:30,,12:24:30,,,false,,,,,,false,12:24,,12:25,,
202007058196582,HINTONA,,,,12:26,,,,,,,false,,,,,12:27,,,
202007058196582,CHRISTC,,,,12:30,,,,,,,false,,,,,12:30,,,
202007058196582,BOMO,12:34,12:39,12:34,,12:39,,,false,,,,,,false,12:35,,12:39,,
202007058196582,BRANKSM,12:44,12:44,12:43:30,,12:44,,,false,,,,,,false,12:43,,12:44,,
202007058196582,PSTONE,12:47,12:47,12:46:30,,12:47,,,false,,,,,,false,12:47,,12:48,,
202007058196582,POOLE,12:50,12:51,12:50,,12:51:30,,,false,,,,,,false,12:51,,12:52,,
202007058196582,HMWTHY,12:56,12:56,12:55:30,,12:56:30,,,false,,,,,,false,12:55,,12:57,,
202007058196582,HOLTONH,,,,12:59,,,,,,,false,,,,,13:00,,,
202007058196582,WARHAM,13:02,13:03,13:02,,13:03:30,,,false,,,,,,false,13:02,,13:03,,
202007058196582,WOOL,13:09,13:10,13:09,,13:10,,,false,,,,,,false,13:08,,13:09,,
202007058196582,MORETON,13:16,13:16,13:15:30,,13:16:30,,,false,,,,,,false,13:13,,13:14,,
202007058196582,DRCHS,13:23,13:24,13:23,,13:24:30,,,false,,,,,,false,13:22,,13:24,,
202007058196582,DRCHJN,,,,13:25:30,,,,,13:25,,false,,,,,,,,
202007058196582,UPWEY,13:31,13:31,13:30:30,,13:31,,,false,,,,,,false,13:30,,13:32,,
202007058196582,WEYMTH,13:35,,13:35,,,,,false,,,,,,,13:34,,,,
202007058196584,WATRLMN,,11:36,,,11:36,,,,,,,,,false,,,11:37,,
202007058196584,VAUXHLM,,,,11:38,,,,,,,false,,,,,11:40,,,
202007058196584,NINELMJ,,,,11:40,,,,,,,false,,,,,11:41,,,
202007058196584,QTRDBAT,,,,11:41:30,,,,,,,false,,,,,11:43,,,
202007058196584,CLPHMJM,,11:46,11:45,,11:46,,,false,,,,,,false,11:46,,11:47,,
202007058196584,ERLFLD,,,,11:48,,,,,11:49,,false,,,,,,,,
202007058196584,WDON,,,,11:52,,,,,,,false,,,,,11:51,,,
202007058196584,RAYNSPK,,,,11:53,,,,,11:54,,false,,,,,,,,
202007058196584,NEWMLDN,,,,11:55:30,,,,,,,false,,,,,11:55,,,
202007058196584,SURBITN,,,,11:57:30,,,,,,,false,,,,,11:55,,,
202007058196584,BRLANDS,,,,11:56,,,,,,,false,,,,,11:55,,,
202007058196584,HCRTJN,,,,11:58:30,,,,,,,false,,,,,11:56,,,
202007058196584,ESHER,,,,11:59,,,,,,,false,,,,,11:57,,,
202007058196584,HERSHAM,,,,12:00,,,,,,,false,,,,,11:58,,,
202007058196584,WONT,,,,12:01,,,,,,,false,,,,,11:59,,,
202007058196584,WEYBDGE,,,,12:02,,,,,,,false,,,,,12:00,,,
202007058196584,BYFLANH,,,,12:03,,,,,12:01,,false,,,,,,,,
202007058196584,WBYFLET,,,,12:04,,,,,,,false,,,,,12:01,,,
202007058196584,WOKING,12:07,12:08,12:07,,12:08:30,,,false,,,,,,false,12:05,,12:07,,
202007058196584,WOKINGJ,,,,12:09:30,,,,,,,false,,,,,12:08,,,
202007058196584,FRBRMN,,,,12:15:30,,,,,,,false,,,,,12:14,,,
202007058196584,FLEET,,,,12:17,,,,,,,false,,,,,12:17,,,
202007058196584,WNCFILD,,,,12:20,,,,,,,false,,,,,12:18,,,
202007058196584,HOOK,,,,12:21,,,,,,,false,,,,,12:20,,,
202007058196584,BSNGSTK,12:26,12:28,12:26,,12:28,,,false,,,,,,false,12:26,,12:27,,
202007058196584,WRTINGJ,,,,12:31:30,,,,,,,false,,,,,12:30,,,
202007058196584,MCHLDVR,,,,12:37,,,,,,,false,,,,,12:36,,,
202007058196584,WALRSAL,,,,12:39:30,,,,,,,false,,,,,12:37,,,
202007058196584,WNCHSTR,12:43,12:44,12:43,,12:44:30,,,false,,,,,,false,12:41,,12:43,,
202007058196584,SHAWFDJ,,,,12:47:30,,,,,,,false,,,,,12:46,,,
202007058196584,SHAWFD,,,,12:48,,,,,,,false,,,,,12:47,,,
202007058196584,ELGH,,,,12:50:30,,,,,,,false,,,,,12:49,,,
202007058196584,SOTPKWY,12:52,12:53,12:52,,12:53:30,,,false,,,,,,false,12:50,,12:52,,
202007058196584,SWYTHLN,,,,12:54,,,,,,,false,,,,,12:53,,,
202007058196584,STDENYS,,,,12:56:30,,,,,,,false,,,,,12:55,,,
202007058196584,NTHMJN,,,,12:57:30,,,,,,,false,,,,,12:56,,,
202007058196584,SOTON,13:00,13:03,13:00,,13:03,,,false,,,,,,false,12:58,,13:02,,
202007058196584,MBRKCLJ,,,,13:05,,,,,13:04,,false,,,,,,,,
202007058196584,REDBDGE,,,,13:06:30,,,,,,,false,,,,,13:05,,,
202007058196584,TOTTON,,,,13:07,,,,,,,false,,,,,13:07,,,
202007058196584,LYNDHRD,,,,13:09,,,,,,,false,,,,,13:09,,,
202007058196584,BLIEURD,,,,13:11,,,,,,,false,,,,,13:11,,,
202007058196584,BKNHRST,13:16,13:17,13:16,,13:17:30,,,false,,,,,,false,13:15,,13:17,,
202007058196584,SWAY,,,,13:20,,,,,,,false,,,,,13:21,,,
202007058196584,NMILTON,13:24,13:24,13:23:30,,13:24:30,,,false,,,,,,false,13:23,,13:24,,
202007058196584,HINTONA,,,,13:26,,,,,,,false,,,,,13:26,,,
202007058196584,CHRISTC,,,,13:30,,,,,,,false,,,,,13:30,,,
202007058196584,BOMO,13:34,13:39,13:34,,13:39,,,false,,,,,,false,13:34,,13:38,,
202007058196584,BRANKSM,13:44,13:44,13:43:30,,13:44,,,false,,,,,,false,13:43,,13:44,,
202007058196584,PSTONE,13:47,13:47,13:46:30,,13:47,,,false,,,,,,false,13:46,,13:47,,
202007058196584,POOLE,13:50,13:51,13:50,,13:51:30,,,false,,,,,,false,13:50,,13:51,,
202007058196584,HMWTHY,13:56,13:56,13:55:30,,13:56:30,,,false,,,,,,false,13:54,,13:56,,
202007058196584,HOLTONH,,,,13:59,,,,,,,false,,,,,13:59,,,
202007058196584,WARHAM,14:02,14:03,14:02,,14:03:30,,,false,,,,,,false,14:01,,14:03,,
202007058196584,WOOL,14:09,14:10,14:09,,14:10,,,false,,,,,,false,14:08,,14:10,,
202007058196584,MORETON,14:16,14:16,14:15:30,,14:16:30,,,false,,,,,,false,14:13,,14:15,,
202007058196584,DRCHS,14:23,14:24,14:23,,14:24:30,,,false,,,,,,false,14:22,,14:24,,
202007058196584,DRCHJN,,,,14:25:30,,,,,14:25,,false,,,,,,,,
202007058196584,UPWEY,14:31,14:31,14:30:30,,14:31,,,false,,,,,,false,14:30,,14:31,,
202007058196584,WEYMTH,14:35,,14:35,,,,,false,,,,,,,14:34,,,,
202007058196586,WATRLMN,,12:36,,,12:36,,,,,,,,,false,,,12:35,,
202007058196586,VAUXHLM,,,,12:38,,,,,,,false,,,,,12:40,,,
202007058196586,CLPHMJM,,12:46,12:45,,12:46,,,false,,,,,,false,12:45,,12:46,,
202007058196586,ERLFLD,,,,12:48,,,,,12:48,,false,,,,,,,,
202007058196586,WDON,,,,12:52,,,,,,,false,,,,,12:50,,,
202007058196586,RAYNSPK,,,,12:53,,,,,12:51,,false,,,,,,,,
202007058196586,NEWMLDN,,,,12:55:30,,,,,,,false,,,,,12:53,,,
202007058196586,SURBITN,,,,12:57:30,,,,,,,false,,,,,12:53,,,
202007058196586,BRLANDS,,,,12:56,,,,,,,false,,,,,12:53,,,
202007058196586,HCRTJN,,,,12:58:30,,,,,,,false,,,,,12:55,,,
202007058196586,ESHER,,,,12:59,,,,,,,false,,,,,12:55,,,
202007058196586,HERSHAM,,,,13:00,,,,,,,false,,,,,12:56,,,
202007058196586,WONT,,,,13:01,,,,,,,false,,,,,12:57,,,
202007058196586,WEYBDGE,,,,13:02,,,,,,,false,,,,,12:58,,,
202007058196586,BYFLANH,,,,13:03,,,,,12:59,,false,,,,,,,,
202007058196586,WBYFLET,,,,13:04,,,,,,,false,,,,,12:59,,,
202007058196586,WOKING,13:07,13:08,13:07,,13:08:30,,,false,,,,,,false,13:05,,13:07,,
202007058196586,WOKINGJ,,,,13:09:30,,,,,,,false,,,,,13:08,,,
202007058196586,FRBRMN,,,,13:15:30,,,,,,,false,,,,,13:14,,,
202007058196586,FLEET,,,,13:17,,,,,,,false,,,,,13:16,,,
202007058196586,WNCFILD,,,,13:20,,,,,,,false,,,,,13:18,,,
202007058196586,HOOK,,,,13:21,,,,,,,false,,,,,13:20,,,
202007058196586,BSNGSTK,13:26,13:28,13:26,,13:28,,,false,,,,,,false,13:25,,13:27,,
202007058196586,WRTINGJ,,,,13:31:30,,,,,,,false,,,,,13:30,,,
202007058196586,MCHLDVR,,,,13:37,,,,,,,false,,,,,13:36,,,
202007058196586,WALRSAL,,,,13:39:30,,,,,,,false,,,,,13:37,,,
202007058196586,WNCHSTR,13:43,13:44,13:43,,13:44:30,,,false,,,,,,false,13:41,,13:43,,
202007058196586,SHAWFDJ,,,,13:47:30,,,,,,,false,,,,,13:46,,,
202007058196586,SHAWFD,,,,13:48,,,,,,,false,,,,,13:47,,,
202007058196586,ELGH,,,,13:50:30,,,,,,,false,,,,,13:49,,,
202007058196586,SOTPKWY,13:52,13:53,13:52,,13:53:30,,,false,,,,,,false,13:50,,13:52,,
202007058196586,SWYTHLN,,,,13:54,,,,,,,false,,,,,13:53,,,
202007058196586,STDENYS,,,,13:56:30,,,,,,,false,,,,,13:56,,,
202007058196586,NTHMJN,,,,13:57:30,,,,,,,false,,,,,13:56,,,
202007058196586,SOTON,14:00,14:03,14:00,,14:03,,,false,,,,,,false,13:59,,14:02,,
202007058196586,MBRKCLJ,,,,14:05,,,,,14:04,,false,,,,,,,,
202007058196586,REDBDGE,,,,14:06:30,,,,,,,false,,,,,14:06,,,
202007058196586,TOTTON,,,,14:07,,,,,,,false,,,,,14:07,,,
202007058196586,LYNDHRD,,,,14:09,,,,,,,false,,,,,14:10,,,
202007058196586,BLIEURD,,,,14:11,,,,,,,false,,,,,14:11,,,
202007058196586,BKNHRST,14:16,14:17,14:16,,14:17:30,,,false,,,,,,false,14:15,,14:16,,
202007058196586,SWAY,,,,14:20,,,,,,,false,,,,,14:20,,,
202007058196586,NMILTON,14:24,14:24,14:23:30,,14:24:30,,,false,,,,,,false,14:22,,14:23,,
202007058196586,HINTONA,,,,14:26,,,,,,,false,,,,,14:26,,,
202007058196586,CHRISTC,,,,14:30,,,,,,,false,,,,,14:29,,,
202007058196586,BOMO,14:34,14:39,14:34,,14:39,,,false,,,,,,false,14:33,,14:38,,
202007058196586,BRANKSM,14:44,14:44,14:43:30,,14:44,,,false,,,,,,false,14:43,,14:44,,
202007058196586,PSTONE,14:47,14:47,14:46:30,,14:47,,,false,,,,,,false,14:46,,14:47,,
202007058196586,POOLE,14:50,14:51,14:50,,14:51:30,,,false,,,,,,false,14:50,,14:51,,
202007058196586,HMWTHY,14:56,14:56,14:55:30,,14:56:30,,,false,,,,,,false,14:54,,14:56,,
202007058196586,HOLTONH,,,,14:59,,,,,,,false,,,,,14:59,,,
202007058196586,WARHAM,15:02,15:03,15:02,,15:03:30,,,false,,,,,,false,15:01,,15:01,,
202007058196586,WOOL,15:09,15:10,15:09,,15:10,,,false,,,,,,false,15:06,,15:09,,
202007058196586,MORETON,15:16,15:16,15:15:30,,15:16:30,,,false,,,,,,false,15:12,,15:13,,
202007058196586,DRCHS,15:23,15:24,15:23,,15:24:30,,,false,,,,,,false,15:21,,15:23,,
202007058196586,DRCHJN,,,,15:25:30,,,,,15:24,,false,,,,,,,,
202007058196586,UPWEY,15:31,15:31,15:30:30,,15:31,,,false,,,,,,false,15:29,,15:30,,
202007058196586,WEYMTH,15:35,,15:35,,,,,false,,,,,,,15:33,,,,
202007058196588,WATRLMN,,13:36,,,13:36,,,,,,,,,false,,,13:36,,
202007058196588,VAUXHLM,,,,13:38,,,,,,,false,,,,,13:39,,,
202007058196588,CLPHMJM,,13:46,13:45,,13:46,,,false,,,,,,false,13:44,,13:46,,
202007058196588,ERLFLD,,,,13:48,,,,,13:48,,false,,,,,,,,
202007058196588,WDON,,,,13:52,,,,,,,false,,,,,13:50,,,
202007058196588,RAYNSPK,,,,13:53,,,,,13:51,,false,,,,,,,,
202007058196588,NEWMLDN,,,,13:54,,,,,,,false,,,,,13:53,,,
202007058196588,BRLANDS,,,,13:55,,,,,,,false,,,,,13:53,,,
202007058196588,SURBITN,,,,13:56,,,,,,,false,,,,,13:54,,,
202007058196588,HCRTJN,,,,13:57,,,,,,,false,,,,,13:55,,,
202007058196588,ESHER,,,,13:57:30,,,,,,,false,,,,,13:56,,,
202007058196588,HERSHAM,,,,13:58,,,,,,,false,,,,,13:57,,,
202007058196588,WONT,,,,13:59,,,,,,,false,,,,,13:58,,,
202007058196588,WEYBDGE,,,,14:01,,,,,,,false,,,,,13:59,,,
202007058196588,BYFLANH,,,,14:02,,,,,14:00,,false,,,,,,,,
202007058196588,WBYFLET,,,,14:03,,,,,,,false,,,,,14:00,,,
202007058196588,WOKING,14:06,14:07,14:05:30,,14:07:30,,,false,,,,,,false,14:05,,14:07,,
202007058196588,WOKINGJ,,,,14:08:30,,,,,,,false,,,,,14:07,,,
202007058196588,FRBRMN,,,,14:15,,,,,,,false,,,,,14:13,,,
202007058196588,FLEET,,,,14:17,,,,,,,false,,,,,14:16,,,
202007058196588,WNCFILD,,,,14:19,,,,,,,false,,,,,14:17,,,
202007058196588,HOOK,,,,14:21,,,,,,,false,,,,,14:19,,,
202007058196588,BSNGSTK,14:26,14:28,14:25:30,,14:28,,,false,,,,,,false,14:25,,14:27,,
